   7.1600000e+02	   2.5503090e+00	
   7.1800000e+02	   2.5513317e+00	
   7.2000000e+02	   2.5525263e+00	
   7.2200000e+02	   2.5538960e+00	
   7.2400000e+02	   2.5554436e+00	
   7.2600000e+02	   2.5571704e+00	
   7.2800000e+02	   2.5590761e+00	
   7.3000000e+02	   2.5611586e+00	
   7.3200000e+02	   2.5634129e+00	
   7.3400000e+02	   2.5658311e+00	
   7.3600000e+02	   2.5684012e+00	
   7.3800000e+02	   2.5711064e+00	
   7.4000000e+02	   2.5739242e+00	
   7.4200000e+02	   2.5768255e+00	
   7.4400000e+02	   2.5797733e+00	
   7.4600000e+02	   2.5827223e+00	
   7.4800000e+02	   2.5856172e+00	
   7.5000000e+02	   2.5883932e+00	
   7.5200000e+02	   2.5909748e+00	
   7.5400000e+02	   2.5932769e+00	
   7.5600000e+02	   2.5952057e+00	
   7.5800000e+02	   2.5966608e+00	
   7.6000000e+02	   2.5975384e+00	
   7.6200000e+02	   2.5977359e+00	
   7.6400000e+02	   2.5971566e+00	
   7.6600000e+02	   2.5957159e+00	
   7.6800000e+02	   2.5933478e+00	
   7.7000000e+02	   2.5900099e+00	
   7.7200000e+02	   2.5856886e+00	
   7.7400000e+02	   2.5804014e+00	
   7.7600000e+02	   2.5741978e+00	
   7.7800000e+02	   2.5671569e+00	
   7.8000000e+02	   2.5593833e+00	
   7.8200000e+02	   2.5510008e+00	
   7.8400000e+02	   2.5421448e+00	
   7.8600000e+02	   2.5329553e+00	
   7.8800000e+02	   2.5235693e+00	
   7.9000000e+02	   2.5141153e+00	
   7.9200000e+02	   2.5047083e+00	
   7.9400000e+02	   2.4954475e+00	
   7.9600000e+02	   2.4864146e+00	
   7.9800000e+02	   2.4776739e+00	
   8.0000000e+02	   2.4692732e+00	
   8.0200000e+02	   2.4612455e+00	
   8.0400000e+02	   2.4536108e+00	
   8.0600000e+02	   2.4463781e+00	
   8.0800000e+02	   2.4395479e+00	
   8.1000000e+02	   2.4331138e+00	
   8.1200000e+02	   2.4270640e+00	
   8.1400000e+02	   2.4213834e+00	
   8.1600000e+02	   2.4160542e+00	
   8.1800000e+02	   2.4110570e+00	
   8.2000000e+02	   2.4063719e+00	
   8.2200000e+02	   2.4019788e+00	
   8.2400000e+02	   2.3978576e+00	
   8.2600000e+02	   2.3939893e+00	
   8.2800000e+02	   2.3903553e+00	
   8.3000000e+02	   2.3869381e+00	
   8.3200000e+02	   2.3837214e+00	
   8.3400000e+02	   2.3806896e+00	
   8.3600000e+02	   2.3778285e+00	
   8.3800000e+02	   2.3751248e+00	
   8.4000000e+02	   2.3725663e+00	
   8.4200000e+02	   2.3701417e+00	
   8.4400000e+02	   2.3678407e+00	
   8.4600000e+02	   2.3656536e+00	
   8.4800000e+02	   2.3635717e+00	
   8.5000000e+02	   2.3615871e+00	
   8.5200000e+02	   2.3596925e+00	
   8.5400000e+02	   2.3578810e+00	
   8.5600000e+02	   2.3561466e+00	
   8.5800000e+02	   2.3544836e+00	
   8.6000000e+02	   2.3528870e+00	
   8.6200000e+02	   2.3513519e+00	
   8.6400000e+02	   2.3498740e+00	
   8.6600000e+02	   2.3484495e+00	
   8.6800000e+02	   2.3470747e+00	
   8.7000000e+02	   2.3457462e+00	
   8.7200000e+02	   2.3444611e+00	
   8.7400000e+02	   2.3432164e+00	
   8.7600000e+02	   2.3420096e+00	
   8.7800000e+02	   2.3408384e+00	
   8.8000000e+02	   2.3397005e+00	
   8.8200000e+02	   2.3385939e+00	
   8.8400000e+02	   2.3375169e+00	
   8.8600000e+02	   2.3364675e+00	
   8.8800000e+02	   2.3354444e+00	
   8.9000000e+02	   2.3344460e+00	
   8.9200000e+02	   2.3334709e+00	
   8.9400000e+02	   2.3325180e+00	
   8.9600000e+02	   2.3315860e+00	
   8.9800000e+02	   2.3306738e+00	
   9.0000000e+02	   2.3297805e+00	
   9.0200000e+02	   2.3289051e+00	
   9.0400000e+02	   2.3280468e+00	
   9.0600000e+02	   2.3272047e+00	
   9.0800000e+02	   2.3263781e+00	
   9.1000000e+02	   2.3255663e+00	
   9.1200000e+02	   2.3247686e+00	
   9.1400000e+02	   2.3239845e+00	
   9.1600000e+02	   2.3232132e+00	
   9.1800000e+02	   2.3224544e+00	
   9.2000000e+02	   2.3217075e+00	
   9.2200000e+02	   2.3209721e+00	
   9.2400000e+02	   2.3202476e+00	
   9.2600000e+02	   2.3195337e+00	
   9.2800000e+02	   2.3188300e+00	
   9.3000000e+02	   2.3181361e+00	
   9.3200000e+02	   2.3174516e+00	
   9.3400000e+02	   2.3167763e+00	
   9.3600000e+02	   2.3161098e+00	
   9.3800000e+02	   2.3154519e+00	
   9.4000000e+02	   2.3148022e+00	
   9.4200000e+02	   2.3141605e+00	
   9.4400000e+02	   2.3135266e+00	
   9.4600000e+02	   2.3129002e+00	
   9.4800000e+02	   2.3122811e+00	
   9.5000000e+02	   2.3116691e+00	
   9.5200000e+02	   2.3110639e+00	
   9.5400000e+02	   2.3104655e+00	
   9.5600000e+02	   2.3098735e+00	
   9.5800000e+02	   2.3092880e+00	
   9.6000000e+02	   2.3087086e+00	
   9.6200000e+02	   2.3081352e+00	
   9.6400000e+02	   2.3075677e+00	
   9.6600000e+02	   2.3070059e+00	
   9.6800000e+02	   2.3064497e+00	
   9.7000000e+02	   2.3058990e+00	
   9.7200000e+02	   2.3053536e+00	
   9.7400000e+02	   2.3048135e+00	
   9.7600000e+02	   2.3042784e+00	
   9.7800000e+02	   2.3037483e+00	
   9.8000000e+02	   2.3032232e+00	
   9.8200000e+02	   2.3027028e+00	
   9.8400000e+02	   2.3021871e+00	
   9.8600000e+02	   2.3016760e+00	
   9.8800000e+02	   2.3011695e+00	
   9.9000000e+02	   2.3006673e+00	
   9.9200000e+02	   2.3001695e+00	
   9.9400000e+02	   2.2996759e+00	
   9.9600000e+02	   2.2991865e+00	
   9.9800000e+02	   2.2987013e+00	
   1.0000000e+03	   2.2982200e+00	
   1.0020000e+03	   2.2977428e+00	
   1.0040000e+03	   2.2972694e+00	
   1.0060000e+03	   2.2967998e+00	
   1.0080000e+03	   2.2963341e+00	
   1.0100000e+03	   2.2958720e+00	
   1.0120000e+03	   2.2954136e+00	
   1.0140000e+03	   2.2949587e+00	
   1.0160000e+03	   2.2945074e+00	
   1.0180000e+03	   2.2940596e+00	
   1.0200000e+03	   2.2936152e+00	
   1.0220000e+03	   2.2931742e+00	
   1.0240000e+03	   2.2927365e+00	
   1.0260000e+03	   2.2923021e+00	
   1.0280000e+03	   2.2918709e+00	
   1.0300000e+03	   2.2914429e+00	
   1.0320000e+03	   2.2910180e+00	
   1.0340000e+03	   2.2905963e+00	
   1.0360000e+03	   2.2901775e+00	
   1.0380000e+03	   2.2897618e+00	
   1.0400000e+03	   2.2893491e+00	
   1.0420000e+03	   2.2889393e+00	
   1.0440000e+03	   2.2885324e+00	
   1.0460000e+03	   2.2881284e+00	
   1.0480000e+03	   2.2877272e+00	
   1.0500000e+03	   2.2873288e+00	
   1.0520000e+03	   2.2869331e+00	
   1.0540000e+03	   2.2865402e+00	
   1.0560000e+03	   2.2861499e+00	
   1.0580000e+03	   2.2857623e+00	
   1.0600000e+03	   2.2853773e+00	
   1.0620000e+03	   2.2849949e+00	
   1.0640000e+03	   2.2846150e+00	
   1.0660000e+03	   2.2842377e+00	
   1.0680000e+03	   2.2838629e+00	
   1.0700000e+03	   2.2834906e+00	
   1.0720000e+03	   2.2831207e+00	
   1.0740000e+03	   2.2827532e+00	
   1.0760000e+03	   2.2823881e+00	
   1.0780000e+03	   2.2820254e+00	
   1.0800000e+03	   2.2816650e+00	
   1.0820000e+03	   2.2813069e+00	
   1.0840000e+03	   2.2809511e+00	
   1.0860000e+03	   2.2805975e+00	
   1.0880000e+03	   2.2802462e+00	
   1.0900000e+03	   2.2798972e+00	
   1.0920000e+03	   2.2795503e+00	
   1.0940000e+03	   2.2792055e+00	
   1.0960000e+03	   2.2788630e+00	
   1.0980000e+03	   2.2785225e+00	
   1.1000000e+03	   2.2781841e+00	
